repo_id,repo_name,month,cumulative_stars,cumulative_forks,monthly_downloads,new_issues,new_pull_requests,monthly_commits,star_growth_rate
R00419,neo-opt,2025-05,2509,134,1672,3,1,78,-0.0189
R00419,neo-opt,2025-06,2702,641,1395,4,0,62,0.1296
R00419,neo-opt,2025-07,2713,454,4069,2,1,77,0.0308
R00419,neo-opt,2025-08,3024,256,3678,6,1,66,-0.0138
R00528,VMFZM,2024-04,1200,129,4863,5,4,1,0.0526
R00528,VMFZM,2024-05,1303,264,8758,7,3,0,0.094
R00528,VMFZM,2024-05,1415,420,12863,8,1,1,0.0437
R00528,VMFZM,2024-06,1471,141,20470,5,2,1,0.0737
R00528,VMFZM,2024-07,1663,403,18667,12,3,1,0.0964
R00528,VMFZM,2024-08,1744,372,5951,14,0,0,0.067
R00528,VMFZM,2024-09,1772,120,25866,7,2,1,0.001
R00528,VMFZM,2024-10,1904,495,24157,4,2,1,-0.0186
R00528,VMFZM,2024-11,1977,589,7814,8,1,0,0.0786
R00528,VMFZM,2024-12,2169,646,22398,5,2,2,0.1101
R00528,VMFZM,2025-01,2157,390,28458,4,0,1,0.0419
R00528,VMFZM,2025-02,2220,164,24754,7,0,2,0.1294
R00528,VMFZM,2025-03,2321,158,35020,7,1,2,0.1057
R00528,VMFZM,2025-04,2418,442,34865,7,1,2,-0.0167
R00528,VMFZM,2025-05,2640,322,11605,1,3,1,-0.0154
R00528,VMFZM,2025-06,2772,586,10820,6,1,1,0.1093
R00528,VMFZM,2025-07,2711,716,20910,11,0,2,0.124
R00528,VMFZM,2025-08,3147,578,22657,8,3,3,0.1113
R00529,chat-studio34,2024-04,1200,144,884,4,3,1,0.0729
R00529,chat-studio34,2024-05,1301,206,476,3,0,2,0.0023
R00529,chat-studio34,2024-05,1387,413,1477,4,0,2,-0.0092
R00529,chat-studio34,2024-06,1481,227,884,2,0,3,0.0031
R00529,chat-studio34,2024-07,1605,392,860,4,1,3,0.1353
R00529,chat-studio34,2024-08,1792,334,1766,4,2,2,0.149
R00529,chat-studio34,2024-09,1869,519,2209,1,1,2,0.0411
R00529,chat-studio34,2024-10,1845,433,1450,2,1,2,0.0655
R00529,chat-studio34,2024-11,2087,249,856,1,1,1,0.0867
R00529,chat-studio34,2024-12,2261,139,1147,2,0,5,0.1287
R00529,chat-studio34,2025-01,2112,450,2115,8,5,2,-0.0132
R00529,chat-studio34,2025-02,2313,345,1105,5,4,3,0.0846
R00529,chat-studio34,2025-03,2391,634,3443,2,1,0,0.0228
R00529,chat-studio34,2025-04,2670,328,2547,3,2,2,0.0178
R00529,chat-studio34,2025-05,2678,312,2121,4,1,0,0.0682
R00529,chat-studio34,2025-06,2943,596,2859,3,1,2,0.0332
R00529,chat-studio34,2025-07,2901,506,2460,1,3,1,0.0126
R00529,chat-studio34,2025-08,3147,322,3959,4,0,3,0.1094
R00609,FBB,2024-04,1200,153,7889,3,0,18,-0.0057
R00609,FBB,2024-05,1291,284,11557,3,1,24,-0.0157
R00609,FBB,2024-05,1430,231,9658,2,0,26,0.1129
R00609,FBB,2024-06,1521,239,11540,3,2,18,0.0056
R00609,FBB,2024-07,1617,403,17833,4,1,24,0.1101
R00609,FBB,2024-08,1771,140,8207,2,0,40,0.0843
R00609,FBB,2024-09,1878,397,11723,3,0,22,0.0781
R00609,FBB,2024-10,1911,489,14454,2,1,28,-0.0026
R00609,FBB,2024-11,1924,177,21491,3,2,20,0.1495
R00609,FBB,2024-12,2260,168,19326,3,2,25,0.0726
R00609,FBB,2025-01,2140,145,24497,4,1,25,0.017
R00609,FBB,2025-02,2341,412,10529,1,1,24,0.0493
R00609,FBB,2025-03,2628,684,11692,1,0,26,0.0704
R00609,FBB,2025-04,2609,561,22161,5,0,17,0.0168
R00609,FBB,2025-05,2789,408,16654,0,1,32,-0.0187
R00609,FBB,2025-06,2581,303,11782,1,0,27,0.1447
R00609,FBB,2025-07,3078,726,18721,0,0,23,0.0005
R00609,FBB,2025-08,3090,334,30486,3,2,27,0.0239
R00633,trainhub,2024-04,1200,333,6013,1,1,3,0.1097
R00633,trainhub,2024-05,1302,255,3782,0,0,4,0.0816
R00633,trainhub,2024-05,1409,70,6647,0,1,3,-0.0135
R00633,trainhub,2024-06,1557,156,7443,0,0,4,0.0528
R00633,trainhub,2024-07,1631,304,3239,2,1,1,0.109
R00633,trainhub,2024-08,1786,152,9593,2,0,7,-0.0134
R00633,trainhub,2024-09,1749,204,7764,1,2,1,0.0374
R00633,trainhub,2024-10,2003,427,3059,1,3,1,0.1308
R00633,trainhub,2024-11,2058,526,5455,0,0,3,0.0884
R00633,trainhub,2024-12,2066,397,3820,3,0,1,-0.0027
R00633,trainhub,2025-01,2376,623,4656,2,0,2,0.0826
R00633,trainhub,2025-02,2492,494,14792,1,1,4,0.0133
R00633,trainhub,2025-03,2317,540,6537,2,1,0,-0.015
R00633,trainhub,2025-04,2412,349,16221,1,4,2,-0.0105
R00633,trainhub,2025-05,2868,490,10573,1,2,1,0.0923
R00633,trainhub,2025-06,2822,681,14238,3,1,2,0.1111
R00633,trainhub,2025-07,2894,851,10756,0,0,2,0.0676
R00633,trainhub,2025-08,2991,775,8730,1,2,3,0.0344
R00639,pipe-kit,2024-04,1200,191,39095,2,0,0,0.1395
R00639,pipe-kit,2024-05,1321,83,26909,1,4,2,0.0572
R00639,pipe-kit,2024-05,1401,142,28046,0,6,3,0.1142
R00639,pipe-kit,2024-06,1481,184,43736,1,3,3,0.1045
R00639,pipe-kit,2024-07,1598,228,34840,1,0,2,0.1119
R00639,pipe-kit,2024-08,1661,418,54257,1,4,2,0.0088
R00639,pipe-kit,2024-09,1754,96,44772,1,5,1,0.0483
R00639,pipe-kit,2024-10,1840,145,23931,2,0,2,-0.0187
R00639,pipe-kit,2024-11,1999,410,86153,2,4,1,0.0872
R00639,pipe-kit,2024-12,2199,221,54732,2,1,2,0.0558
R00639,pipe-kit,2025-01,2320,208,43508,2,3,2,0.0487
R00639,pipe-kit,2025-02,2513,600,57511,0,6,1,0.0825
R00639,pipe-kit,2025-03,2504,319,27253,1,3,3,0.0257
R00639,pipe-kit,2025-04,2764,739,85816,3,4,4,-0.0143
R00639,pipe-kit,2025-05,2738,549,61961,2,5,1,-0.0044
R00639,pipe-kit,2025-06,2660,673,75742,2,5,1,0.0859
R00639,pipe-kit,2025-07,2960,559,135532,2,5,1,0.0723
R00639,pipe-kit,2025-08,2906,574,82918,1,3,2,0.0525
R00652,cross-guard-rs,2024-04,1200,289,1341,1,2,6,0.0293
R00652,cross-guard-rs,2024-05,1306,89,3121,4,0,2,0.0596
R00652,cross-guard-rs,2024-05,1420,120,1730,2,2,6,0.075
R00652,cross-guard-rs,2024-06,1476,225,2401,5,3,5,0.0873
R00652,cross-guard-rs,2024-07,1564,110,1131,1,1,4,0.1256
R00652,cross-guard-rs,2024-08,1676,333,5130,2,2,4,0.1166
R00652,cross-guard-rs,2024-09,1848,108,1752,1,1,4,0.1026
R00652,cross-guard-rs,2024-10,2042,526,4388,7,2,5,0.0959
R00652,cross-guard-rs,2024-11,1958,475,4340,3,0,4,0.1379
R00652,cross-guard-rs,2024-12,2250,143,4331,1,0,6,0.0668
R00652,cross-guard-rs,2025-01,2330,228,7811,0,0,4,0.1208
R00652,cross-guard-rs,2025-02,2434,179,2120,4,3,6,0.0989
R00652,cross-guard-rs,2025-03,2323,637,2849,4,0,7,0.0405
R00652,cross-guard-rs,2025-04,2375,450,8500,3,0,3,-0.0039
R00652,cross-guard-rs,2025-05,2606,762,2153,6,1,4,0.0408
R00652,cross-guard-rs,2025-06,2885,153,10004,3,1,6,0.0904
R00652,cross-guard-rs,2025-07,2953,422,4750,3,0,3,0.1379
R00652,cross-guard-rs,2025-08,2798,453,7134,7,2,1,0.0778
R00672,pipekit,2024-04,1200,189,1951,5,1,20,0.1163
R00672,pipekit,2024-05,1301,234,803,5,2,31,0.0591
R00672,pipekit,2024-05,1411,289,1679,1,0,25,0.051
R00672,pipekit,2024-06,1488,380,2490,4,1,21,0.0596
R00672,pipekit,2024-07,1569,192,1940,5,0,26,-0.0096
R00672,pipekit,2024-08,1722,475,795,5,2,38,0.1187
R00672,pipekit,2024-09,1857,274,2863,8,0,30,-0.0075
R00672,pipekit,2024-10,1940,175,3815,0,1,22,0.1175
R00672,pipekit,2024-11,1954,578,1180,3,0,35,0.1243
R00672,pipekit,2024-12,2164,404,4805,4,0,28,0.1319
R00672,pipekit,2025-01,2334,197,2480,5,1,26,0.0207
R00672,pipekit,2025-02,2262,670,2855,4,2,24,0.1147
R00672,pipekit,2025-03,2440,182,1646,5,1,39,0.023
R00672,pipekit,2025-04,2476,183,3734,3,0,37,0.0154
R00672,pipekit,2025-05,2861,221,5134,3,1,33,0.0579
R00672,pipekit,2025-06,2872,463,6329,4,0,46,0.0458
R00672,pipekit,2025-07,2775,252,4313,2,2,29,0.0313
R00672,pipekit,2025-08,3078,746,3444,2,2,24,0.0622
R00777,rlai,2024-04,1200,70,1056,2,0,256,0.0112
R00777,rlai,2024-05,1308,203,2283,1,1,264,0.1483
R00777,rlai,2024-05,1417,95,1768,4,0,272,0.0023
R00777,rlai,2024-06,1485,431,3257,0,0,290,0.1157
R00777,rlai,2024-07,1610,376,1918,2,1,257,0.004
R00777,rlai,2024-08,1791,154,3492,2,1,277,0.1339
R00777,rlai,2024-09,1881,532,3884,1,0,251,0.061
R00777,rlai,2024-10,2022,112,1796,2,1,256,0.0915
R00777,rlai,2024-11,2134,596,4503,1,0,270,0.0702
R00777,rlai,2024-12,2277,263,1396,3,0,234,0.0199
R00777,rlai,2025-01,2246,386,3107,3,1,257,0.0294
R00777,rlai,2025-02,2439,724,5429,5,0,262,0.1261
R00777,rlai,2025-03,2646,365,5872,1,1,270,0.1398
R00777,rlai,2025-04,2622,246,4954,3,2,301,0.1289
R00777,rlai,2025-05,2620,360,3047,3,2,273,0.1329
R00777,rlai,2025-06,2703,198,4995,4,1,260,-0.005
R00777,rlai,2025-07,3089,294,1814,3,0,300,0.048
R00777,rlai,2025-08,2951,628,3791,2,1,274,0.0601
R00850,safe-stack,2024-04,1200,110,1356,5,3,0,0.1312
R00850,safe-stack,2024-05,1304,381,3372,6,2,1,0.1272
R00850,safe-stack,2024-05,1433,396,5200,10,2,0,0.1426
R00850,safe-stack,2024-06,1497,363,3517,6,3,1,-0.0074
R00850,safe-stack,2024-07,1653,243,2148,5,2,0,0.1359
R00850,safe-stack,2024-08,1702,167,2284,5,3,1,0.0329
R00850,safe-stack,2024-09,1860,247,6361,8,0,0,0.0942
R00850,safe-stack,2024-10,1890,188,5136,8,0,2,0.0372
R00850,safe-stack,2024-11,2156,492,8813,4,0,2,0.093
R00850,safe-stack,2024-12,2198,300,9872,9,0,0,0.1398
R00850,safe-stack,2025-01,2370,172,7785,2,1,0,0.0991
R00850,safe-stack,2025-02,2269,388,10060,4,2,0,0.0765
R00850,safe-stack,2025-03,2438,300,6523,8,4,0,0.027
R00850,safe-stack,2025-04,2618,222,4231,6,1,1,0.089
R00850,safe-stack,2025-05,2603,470,10799,10,0,1,0.0119
R00850,safe-stack,2025-06,2607,356,12246,5,5,2,0.0039
R00850,safe-stack,2025-07,2693,672,10185,12,1,0,0.1408
R00850,safe-stack,2025-08,2999,617,9050,7,2,1,0.099
R00860,rapid-pipe,2024-04,1200,219,2152,7,1,26,0.0261
R00860,rapid-pipe,2024-05,1320,137,4397,3,0,24,-0.0129
R00860,rapid-pipe,2024-05,1385,102,6453,2,1,24,-0.0119
R00860,rapid-pipe,2024-06,1554,251,7695,3,1,35,-0.0107
R00860,rapid-pipe,2024-07,1658,377,3564,1,2,23,-0.0056
R00860,rapid-pipe,2024-08,1676,197,9478,7,0,28,0.1476
R00860,rapid-pipe,2024-09,1851,409,10079,3,1,26,-0.0022
R00860,rapid-pipe,2024-10,1885,301,7718,4,1,29,0.0263
R00860,rapid-pipe,2024-11,2084,272,6683,4,0,36,-0.0164
R00860,rapid-pipe,2024-12,2258,272,6421,5,2,20,0.0059
R00860,rapid-pipe,2025-01,2319,649,9731,3,0,27,0.036
R00860,rapid-pipe,2025-02,2369,523,11675,3,4,23,0.1194
R00860,rapid-pipe,2025-03,2335,202,16037,5,2,20,0.0788
R00860,rapid-pipe,2025-04,2721,561,5701,4,0,23,0.1284
R00860,rapid-pipe,2025-05,2756,805,17193,4,1,22,-0.011
R00860,rapid-pipe,2025-06,2812,638,12370,1,0,28,-0.0002
R00860,rapid-pipe,2025-07,2673,404,9074,2,4,18,0.0895
R00860,rapid-pipe,2025-08,3207,345,6641,4,1,22,-0.019
R00876,CTNO,2024-04,1200,150,1616,1,1,4,0.025
R00876,CTNO,2024-05,1316,92,3527,0,2,5,0.06
R00876,CTNO,2024-05,1420,174,6064,4,1,5,0.0446
R00876,CTNO,2024-06,1527,318,3013,6,1,6,0.0688
R00876,CTNO,2024-07,1645,274,5476,4,1,7,0.017
R00876,CTNO,2024-08,1802,323,5872,3,0,10,0.1403
R00876,CTNO,2024-09,1896,436,9981,4,3,6,0.0926
R00876,CTNO,2024-10,1831,113,9752,1,1,3,0.0432
R00876,CTNO,2024-11,1947,354,6772,5,2,8,0.0615
R00876,CTNO,2024-12,2189,261,3642,2,1,3,0.0752
R00876,CTNO,2025-01,2148,278,5014,1,3,6,0.0769
R00876,CTNO,2025-02,2287,176,8821,1,0,6,0.1479
R00876,CTNO,2025-03,2518,748,9207,2,2,8,0.0062
R00876,CTNO,2025-04,2683,523,6195,2,0,6,0.1173
R00876,CTNO,2025-05,2739,797,13212,1,2,5,0.0536
R00876,CTNO,2025-06,2671,599,3750,1,1,9,0.0453
R00876,CTNO,2025-07,2952,181,10182,6,0,8,0.1272
R00876,CTNO,2025-08,2956,654,6420,8,1,3,0.0899
R00902,flash-rl-forge,2024-04,1200,87,5800,7,1,92,0.0595
R00902,flash-rl-forge,2024-05,1311,226,8728,3,2,114,0.1359
R00902,flash-rl-forge,2024-05,1440,276,7871,6,1,116,0.1463
R00902,flash-rl-forge,2024-06,1471,161,8364,7,1,102,0.1256
R00902,flash-rl-forge,2024-07,1649,264,14726,5,0,108,0.075
R00902,flash-rl-forge,2024-08,1759,356,13173,5,1,96,0.0955
R00902,flash-rl-forge,2024-09,1757,450,17784,8,3,92,0.0415
R00902,flash-rl-forge,2024-10,1894,448,17309,8,0,121,0.0927
R00902,flash-rl-forge,2024-11,2159,549,6321,7,1,108,0.038
R00902,flash-rl-forge,2024-12,2046,517,6879,7,2,106,0.0733
R00902,flash-rl-forge,2025-01,2259,292,17865,4,1,104,0.0637
R00902,flash-rl-forge,2025-02,2359,422,9273,3,1,100,0.0041
R00902,flash-rl-forge,2025-03,2399,455,12168,2,1,102,0.0768
R00902,flash-rl-forge,2025-04,2575,596,24828,7,3,111,0.105
R00902,flash-rl-forge,2025-05,2653,401,24216,6,2,105,0.11
R00902,flash-rl-forge,2025-06,2974,767,23388,7,0,88,0.1274
R00902,flash-rl-forge,2025-07,3085,475,18776,3,1,99,0.0913
R00902,flash-rl-forge,2025-08,3087,780,7635,4,0,126,0.0606
R00998,eval-lib,2024-04,1200,304,1677,7,2,20,-0.0129
R00998,eval-lib,2024-05,1319,316,1579,1,1,25,0.0947
R00998,eval-lib,2024-05,1407,316,1522,4,2,19,0.0976
R00998,eval-lib,2024-06,1513,108,2366,0,1,31,0.0814
R00998,eval-lib,2024-07,1673,253,2138,3,2,25,-0.0187
R00998,eval-lib,2024-08,1693,284,8098,1,1,23,0.0649
R00998,eval-lib,2024-09,1766,142,3020,1,0,36,-0.0138
R00998,eval-lib,2024-10,1916,168,6927,1,1,26,0.1368
R00998,eval-lib,2024-11,2024,595,8809,3,1,29,0.1155
R00998,eval-lib,2024-12,2053,214,9616,3,0,19,0.124
R00998,eval-lib,2025-01,2221,202,3298,2,0,29,0.0709
R00998,eval-lib,2025-02,2346,528,10131,1,1,25,0.0886
R00998,eval-lib,2025-03,2515,542,12641,3,2,30,0.0701
R00998,eval-lib,2025-04,2610,341,11455,0,2,20,0.1169
R00998,eval-lib,2025-05,2474,413,6213,3,0,22,0.1439
R00998,eval-lib,2025-06,2649,558,6635,2,2,30,0.0367
R00998,eval-lib,2025-07,2730,692,11301,2,4,26,0.1438
R00998,eval-lib,2025-08,3135,670,6133,4,2,31,-0.0124
R01021,ZNFS,2024-04,1200,69,4436,4,2,28,0.1184
R01021,ZNFS,2024-05,1313,94,23158,7,0,23,0.0421
R01021,ZNFS,2024-05,1418,362,25337,7,1,28,0.1282
R01021,ZNFS,2024-06,1508,138,24937,4,1,26,0.062
R01021,ZNFS,2024-07,1631,466,8507,6,0,24,0.087
R01021,ZNFS,2024-08,1723,402,16752,1,1,25,0.0208
R01021,ZNFS,2024-09,1833,198,36113,5,1,24,0.0891
R01021,ZNFS,2024-10,1960,231,30256,3,0,29,0.0362
R01021,ZNFS,2024-11,1993,128,29063,4,2,24,0.0307
R01021,ZNFS,2024-12,2176,136,26495,6,0,16,0.0361
R01021,ZNFS,2025-01,2187,312,30868,3,1,19,0.1021
R01021,ZNFS,2025-02,2441,149,33887,9,0,16,-0.0133
R01021,ZNFS,2025-03,2543,455,41992,4,0,15,0.1032
R01021,ZNFS,2025-04,2718,758,30871,3,1,27,0.0448
R01021,ZNFS,2025-05,2486,563,19843,3,3,16,0.1208
R01021,ZNFS,2025-06,2668,322,23205,7,0,26,0.0631
R01021,ZNFS,2025-07,3037,590,53607,3,0,13,0.0273
R01021,ZNFS,2025-08,2936,581,53364,4,1,21,-0.0193
R01034,super-infer-pulse,2024-04,1200,146,2986,4,1,44,0.0371
R01034,super-infer-pulse,2024-05,1300,340,5623,5,3,45,0.0943
R01034,super-infer-pulse,2024-05,1421,393,5715,4,1,50,0.0826
R01034,super-infer-pulse,2024-06,1552,85,4338,6,0,66,0.0228
R01034,super-infer-pulse,2024-07,1612,247,4428,5,1,38,0.0141
R01034,super-infer-pulse,2024-08,1678,229,6137,4,0,47,0.006
R01034,super-infer-pulse,2024-09,1882,183,2652,5,1,53,0.0827
R01034,super-infer-pulse,2024-10,1930,166,7973,7,1,56,0.021
R01034,super-infer-pulse,2024-11,1943,232,3196,4,0,47,0.1437
R01034,super-infer-pulse,2024-12,2251,615,4275,3,1,57,0.0952
R01034,super-infer-pulse,2025-01,2267,270,9417,6,1,46,-0.0074
R01034,super-infer-pulse,2025-02,2494,305,2455,9,1,44,0.0347
R01034,super-infer-pulse,2025-03,2324,351,11006,3,1,43,0.0635
R01034,super-infer-pulse,2025-04,2717,692,2712,6,0,47,0.0978
R01034,super-infer-pulse,2025-05,2648,146,9075,4,2,56,0.0287
R01034,super-infer-pulse,2025-06,2768,180,13318,5,1,49,-0.0103
R01034,super-infer-pulse,2025-07,3052,326,6150,4,1,50,-0.0067
R01034,super-infer-pulse,2025-08,3105,698,14533,0,1,45,0.0701
R01115,TBRRU,2024-04,1200,277,3002,20,1,14,0.0523
R01115,TBRRU,2024-05,1292,383,4829,23,3,7,0.1203
R01115,TBRRU,2024-05,1414,202,6311,28,2,11,-0.0028
R01115,TBRRU,2024-06,1495,278,2920,22,0,17,0.1202
R01115,TBRRU,2024-07,1605,88,1968,24,2,19,0.0627
R01115,TBRRU,2024-08,1730,112,2691,19,2,15,0.1248
R01115,TBRRU,2024-09,1927,536,3221,19,3,8,0.022
R01115,TBRRU,2024-10,1875,211,2874,29,1,14,0.0144
R01115,TBRRU,2024-11,2039,356,10344,20,0,12,0.0952
R01115,TBRRU,2024-12,2263,447,5011,20,3,10,0.0043
R01115,TBRRU,2025-01,2345,653,2748,24,3,20,0.1383
R01115,TBRRU,2025-02,2485,668,6331,17,2,11,0.0286
R01115,TBRRU,2025-03,2599,435,9417,24,0,12,0.062
R01115,TBRRU,2025-04,2605,625,4164,23,1,9,-0.0039
R01115,TBRRU,2025-05,2835,358,10790,17,2,15,0.0101
R01115,TBRRU,2025-06,2896,441,5657,20,1,18,0.0572
R01115,TBRRU,2025-07,3001,408,15085,23,1,17,0.0258
R01115,TBRRU,2025-08,2735,149,6502,23,2,9,0.0702
R01139,ZWUUL,2024-04,1200,281,2403,9,0,2,0.0017
R01139,ZWUUL,2024-05,1302,188,3763,3,0,0,0.0146
R01139,ZWUUL,2024-05,1400,120,4370,6,0,2,0.1289
R01139,ZWUUL,2024-06,1518,191,5041,5,1,1,0.1051
R01139,ZWUUL,2024-07,1667,150,2517,5,0,1,-0.0044
R01139,ZWUUL,2024-08,1688,250,5145,3,1,2,-0.0048
R01139,ZWUUL,2024-09,1837,100,3493,3,0,1,0.0986
R01139,ZWUUL,2024-10,2042,352,5996,8,2,2,0.0993
R01139,ZWUUL,2024-11,2141,641,6061,6,0,4,0.1011
R01139,ZWUUL,2024-12,2075,136,7944,9,2,2,0.142
R01139,ZWUUL,2025-01,2371,604,4331,4,1,0,0.0795
R01139,ZWUUL,2025-02,2411,283,3274,6,0,0,0.113
R01139,ZWUUL,2025-03,2631,672,9026,4,1,3,0.1198
R01139,ZWUUL,2025-04,2497,210,4261,8,0,1,0.1496
R01139,ZWUUL,2025-05,2666,641,10889,2,3,0,0.0079
R01139,ZWUUL,2025-06,2826,526,12735,10,0,2,0.1145
R01139,ZWUUL,2025-07,2640,358,13145,5,3,2,0.1028
R01139,ZWUUL,2025-08,2929,347,7454,9,1,3,0.1064
R01146,diffjs,2024-04,1200,78,7295,3,0,6,0.0755
R01146,diffjs,2024-05,1296,224,6864,2,1,9,-0.0074
R01146,diffjs,2024-05,1439,165,11733,2,2,12,0.0415
R01146,diffjs,2024-06,1542,108,16960,3,0,11,0.1397
R01146,diffjs,2024-07,1654,368,11600,1,1,4,0.1279
R01146,diffjs,2024-08,1751,344,14145,6,1,5,0.15
R01146,diffjs,2024-09,1897,425,12909,5,0,4,0.0299
R01146,diffjs,2024-10,1918,346,11344,2,1,8,0.1101
R01146,diffjs,2024-11,2023,380,22690,1,2,11,0.08
R01146,diffjs,2024-12,2035,512,29120,3,0,15,0.1145
R01146,diffjs,2025-01,2217,436,25378,3,2,12,-0.0007
R01146,diffjs,2025-02,2370,208,23021,2,1,13,0.0042
R01146,diffjs,2025-03,2389,148,21142,3,0,10,0.0878
R01146,diffjs,2025-04,2696,323,10825,0,0,4,0.028
R01146,diffjs,2025-05,2869,341,21322,1,0,7,-0.0071
R01146,diffjs,2025-06,2638,692,15040,4,2,12,0.124
R01146,diffjs,2025-07,2801,639,41749,2,0,9,0.0954
R01146,diffjs,2025-08,3004,611,19347,3,1,18,-0.0141
R01149,textlib,2024-04,1200,305,7488,14,0,72,0.0412
R01149,textlib,2024-05,1294,286,9282,11,0,56,0.076
R01149,textlib,2024-05,1409,261,5052,14,1,53,0.1441
R01149,textlib,2024-06,1488,113,5694,15,1,68,0.0174
R01149,textlib,2024-07,1607,353,6134,8,0,52,0.0214
R01149,textlib,2024-08,1721,134,3934,10,2,71,0.1306
R01149,textlib,2024-09,1893,341,5749,10,2,59,0.101
R01149,textlib,2024-10,1948,271,7757,7,3,79,0.0667
R01149,textlib,2024-11,1971,478,11286,11,2,68,0.0571
R01149,textlib,2024-12,2129,287,17323,11,0,62,0.0591
R01149,textlib,2025-01,2113,574,19528,12,1,63,0.1341
R01149,textlib,2025-02,2333,459,21028,9,4,62,0.027
R01149,textlib,2025-03,2447,556,17348,9,1,62,0.1001
R01149,textlib,2025-04,2575,368,22634,13,1,60,-0.0164
R01149,textlib,2025-05,2463,696,15728,9,1,70,0.0981
R01149,textlib,2025-06,2774,250,13758,14,1,68,0.0573
R01149,textlib,2025-07,2951,563,14715,9,2,66,0.0748
R01149,textlib,2025-08,3090,390,24226,9,0,79,0.02
R00433,BCKL,2024-04,1191,269,1552,9,1,121,0.0564
R00433,BCKL,2024-05,1283,161,804,8,2,127,-0.015
R00433,BCKL,2024-05,1429,91,2471,7,2,118,0.0097
R00433,BCKL,2024-06,1538,311,2301,6,1,96,0.0072
R00433,BCKL,2024-07,1619,149,2414,8,0,123,0.1182
R00433,BCKL,2024-08,1650,392,1042,11,0,132,0.1252
R00433,BCKL,2024-09,1749,420,1721,5,0,116,0.0721
R00433,BCKL,2024-10,1965,545,2743,19,0,122,0.1039
R00433,BCKL,2024-11,2129,199,2157,9,1,116,0.0116
R00433,BCKL,2024-12,2168,599,2821,10,4,140,0.0888
R00433,BCKL,2025-01,2140,460,2567,14,0,114,0.1342
R00433,BCKL,2025-02,2346,176,5208,7,0,113,0.0623
R00433,BCKL,2025-03,2500,153,2097,9,3,114,0.1183
R00433,BCKL,2025-04,2440,566,1607,10,0,111,0.146
R00433,BCKL,2025-05,2547,421,5122,10,2,125,0.1113
R00433,BCKL,2025-06,2695,225,6969,8,0,132,0.023
R00433,BCKL,2025-07,2855,828,4592,8,1,132,0.0139
R00433,BCKL,2025-08,3178,392,3066,6,0,113,-0.0015
R00906,dyna-embed,2024-04,1189,151,7778,6,1,39,0.0147
R00906,dyna-embed,2024-05,1300,324,14942,4,1,46,0.0031
R00906,dyna-embed,2024-05,1402,265,16636,4,1,52,0.032
R00906,dyna-embed,2024-06,1468,106,19832,10,1,44,0.0053
R00906,dyna-embed,2024-07,1645,354,21798,3,0,44,-0.0105
R00906,dyna-embed,2024-08,1753,499,9969,6,1,39,0.1181
R00906,dyna-embed,2024-09,1834,528,18547,4,0,40,0.0427
R00906,dyna-embed,2024-10,1939,201,19585,2,2,40,0.141
R00906,dyna-embed,2024-11,2012,342,29053,6,1,51,0.0651
R00906,dyna-embed,2024-12,2012,382,10447,6,1,41,0.062
R00906,dyna-embed,2025-01,2259,345,19152,6,0,46,0.0905
R00906,dyna-embed,2025-02,2322,562,15825,5,0,55,0.091
R00906,dyna-embed,2025-03,2610,249,34671,4,1,51,0.0234
R00906,dyna-embed,2025-04,2462,582,35974,5,1,47,0.0696
R00906,dyna-embed,2025-05,2606,768,23619,10,1,48,-0.0126
R00906,dyna-embed,2025-06,2888,181,15877,8,0,46,-0.0008
R00906,dyna-embed,2025-07,2734,461,26818,4,1,44,0.0289
R00906,dyna-embed,2025-08,2885,261,28114,3,0,39,0.021
R01152,UJT,2024-04,1177,198,2215,1,1,1,0.1223
R01152,UJT,2024-05,1281,351,2796,0,2,1,-0.0089
R01152,UJT,2024-05,1392,323,3179,0,1,2,0.0661
R01152,UJT,2024-06,1508,96,3712,1,2,0,0.0927
R01152,UJT,2024-07,1581,197,3249,0,2,1,0.0848
R01152,UJT,2024-08,1722,260,2374,3,2,1,0.0133
R01152,UJT,2024-09,1776,232,3290,4,1,0,0.1248
R01152,UJT,2024-10,1912,501,4825,1,2,2,-0.0049
R01152,UJT,2024-11,1882,300,4029,1,1,4,0.0612
R01152,UJT,2024-12,2244,570,5470,4,0,0,0.074
R01152,UJT,2025-01,2151,249,1963,0,1,1,0.1091
R01152,UJT,2025-02,2429,602,6531,2,2,2,0.12
R01152,UJT,2025-03,2294,201,6475,1,2,2,0.0943
R01152,UJT,2025-04,2622,249,4066,2,1,0,0.019
R01152,UJT,2025-05,2740,162,8308,2,0,1,0.1199
R01152,UJT,2025-06,2516,746,8346,3,2,1,0.099
R01152,UJT,2025-07,2894,425,4123,4,0,2,0.1289
R01152,UJT,2025-08,2727,630,3767,3,1,0,0.0105
R01038,LUB,2024-04,1174,101,2362,16,1,6,0.0229
R01038,LUB,2024-05,1268,301,4067,20,1,5,0.0152
R01038,LUB,2024-05,1396,164,3610,19,0,2,0.1219
R01038,LUB,2024-06,1449,197,4112,13,0,3,0.0196
R01038,LUB,2024-07,1610,424,8338,11,1,5,0.0873
R01038,LUB,2024-08,1717,329,6979,20,2,2,0.0559
R01038,LUB,2024-09,1852,234,4238,13,1,5,0.0758
R01038,LUB,2024-10,1956,181,2349,15,0,5,0.0328
R01038,LUB,2024-11,1967,332,9135,13,0,2,0.0316
